ID,USER_ID,SUB,SUB_U,SUB_G,PERIOD,PERIOD_AMOUNT,SOLD_TS,SOLD_MONTH,ACTUAL_START_TS,ACTUAL_END_TS,EXPECTED_END_TS,REFUND_TS,CHARGEBACK_TS,LAG_DAYS_REFUND,PLAN_ID,AUTO_RENEWAL,PRICE,USD_PRICE,MERCHANT_ID,CURRENCY,PREADJ_SUB_NUMBER,SUBSCRIPTION_NUMBER,COHORT_NUMBER,PRODUCT_COHORT,PRODUCT_COHORT_TS,COHORT_NUMBER_U,PRODUCT_COHORT_U,PRODUCT_COHORT_U_TS,FTS_COHORT,FTS_COHORT_TS,RETENTION_NUMBER,RETENTION_COHORT,RETENTION_COHORT_TS,RETENTION_NUMBER_U,RETENTION_COHORT_U,RETENTION_COHORT_U_TS,FTS_SUB,FTS_SUB_U,LAG_DAYS_FROM_PREV_SUB,COUNTRY_CODE,DEVICE,LOC,RETENTION_TYPE,RETENTION_TYPE_U,VUID,NEXT_MERCHANT_ID,NEXT_SOLD_TS,NEXT_START_TS,NEXT_END_TS,NEXT_SUB,NEXT_SUB_U,NEXT_SUB_UPGRADE,PREV_MERCHANT_ID,PREV_SOLD_TS,PREV_START_TS,PREV_END_TS,PREV_SUB,PREV_SUB_U,PREV_SUB_UPGRADE,IS_PREV_FREETRIAL,IS_PREV_FREETRIAL_MERCHANT_ID,STORE_REFERRER,LTR
63409430,XXX,plus yearly,plus yearly,plus,year,1,6/2/2016 7:15,6/1/2016,6/2/2016 7:15,6/2/2017 0:00,6/2/2017,(null),(null),(null),708406,FALSE,49.95,54.91789673,XXX,EUR,1,1,0,6/1/2016,6/2/2016 7:15,0,6/1/2016,6/2/2016 7:15,6/1/2016,6/2/2016 7:15,1,6/1/2016,6/2/2016 7:15,1,6/1/2016,6/2/2016 7:15,plus yearly,plus yearly,(null),DE,desktop,onsite,fts,fts,352264873.2,xxx,6/2/2017 6:37,6/2/2017 6:37,6/2/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
19715169,XXX,plus yearly,plus yearly,plus,year,1,6/22/2018 3:07,6/1/2018,6/22/2018 3:07,6/22/2019 0:00,6/22/2019,(null),(null),(null),1125231,TRUE,40.31,46.05782599,XXX,EUR,1,1,0,6/1/2018,6/22/2018 3:07,0,6/1/2018,6/22/2018 3:07,6/1/2018,6/22/2018 3:07,1,6/1/2018,6/22/2018 3:07,1,6/1/2018,6/22/2018 3:07,plus yearly,plus yearly,(null),(null),unknown,google,fts,fts,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
64598406,XXX,plus yearly,plus yearly,plus,year,1,12/10/2016 12:41,12/1/2016,12/10/2016 12:41,12/10/2017 0:00,12/10/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,12/1/2016,12/10/2016 12:41,0,12/1/2016,12/10/2016 12:41,12/1/2016,12/10/2016 12:41,1,12/1/2016,12/10/2016 12:41,1,12/1/2016,12/10/2016 12:41,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl59530121.247176804,xxx,12/10/2017 7:03,12/10/2017 7:03,12/10/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
64073281,XXX,plus yearly,plus yearly,plus,year,1,9/2/2016 2:23,9/1/2016,9/2/2016 2:23,9/2/2017 0:00,9/2/2017,(null),(null),(null),708406,FALSE,62499,55.90696797,XXX,KRW,1,1,0,9/1/2016,9/2/2016 2:23,0,9/1/2016,9/2/2016 2:23,9/1/2016,9/2/2016 2:23,1,9/1/2016,9/2/2016 2:23,1,9/1/2016,9/2/2016 2:23,plus yearly,plus yearly,(null),KR,desktop,onsite,fts,fts,pl1584867574.354379028,xxx,9/28/2017 6:53,9/28/2017 6:53,9/2/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
66748963,XXX,plus monthly,plus monthly,plus,month,1,6/8/2018 2:38,6/1/2018,6/8/2018 2:38,7/8/2018 0:00,7/8/2018,(null),(null),(null),1023991,FALSE,10,11.42590573,XXX,EUR,1,1,0,6/1/2018,6/8/2018 2:38,0,6/1/2018,6/8/2018 2:38,6/1/2018,6/8/2018 2:38,1,6/1/2018,6/8/2018 2:38,1,6/1/2018,6/8/2018 2:38,plus monthly,plus monthly,(null),FR,desktop,onsite,fts,fts,1774911492,xxx,7/8/2018 5:31,7/8/2018 5:31,8/8/2018 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
66176660,XXX,plus yearly,plus yearly,plus,year,1,1/27/2018 0:05,1/1/2018,1/27/2018 0:05,1/27/2019 0:00,1/27/2019,(null),(null),(null),1118350,FALSE,84,84,XXX,USD,1,1,0,1/1/2018,1/27/2018 0:05,0,1/1/2018,1/27/2018 0:05,1/1/2018,1/27/2018 0:05,1,1/1/2018,1/27/2018 0:05,1,1/1/2018,1/27/2018 0:05,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl1890724260.784175105,xxx,1/27/2019 5:58,1/27/2019 5:58,1/27/2020 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
66593004,XXX,plus monthly,plus monthly,plus,month,1,5/1/2018 13:14,5/1/2018,5/1/2018 13:14,6/1/2018 0:00,6/1/2018,(null),(null),(null),1023991,FALSE,35,9.517637906,XXX,PLN,1,1,0,5/1/2018,5/1/2018 13:14,0,5/1/2018,5/1/2018 13:14,5/1/2018,5/1/2018 13:14,1,5/1/2018,5/1/2018 13:14,1,5/1/2018,5/1/2018 13:14,plus monthly,plus monthly,(null),PL,desktop,onsite,fts,fts,pl811264508.166470004,xxx,6/1/2018 3:30,6/1/2018 3:30,7/1/2018 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,222
67373822,XXX,plus yearly,plus yearly,plus,year,1,11/6/2018 14:41,11/1/2018,11/6/2018 14:41,11/6/2019 0:00,11/6/2019,(null),(null),(null),1174150,FALSE,84,84,XXX,USD,1,1,0,11/1/2018,11/6/2018 14:41,0,11/1/2018,11/6/2018 14:41,11/1/2018,11/6/2018 14:41,1,11/1/2018,11/6/2018 14:41,1,11/1/2018,11/6/2018 14:41,plus yearly,plus yearly,(null),BR,desktop,onsite,fts,fts,2091784426,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
7534768,XXX,pro,pro,pro,year,1,8/8/2018 9:09,8/1/2018,8/8/2018 9:09,8/8/2019 0:00,8/8/2019,(null),(null),(null),1174155,FALSE,189,214.1062922,XXX,EUR,1,1,0,8/1/2018,8/8/2018 9:09,0,8/1/2018,8/8/2018 9:09,8/1/2018,8/8/2018 9:09,1,8/1/2018,8/8/2018 9:09,1,8/1/2018,8/8/2018 9:09,pro,pro,(null),DE,desktop,onsite,fts,fts,1741099.989,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),entrance,893
7332931,XXX,pro,pro,pro,year,1,11/28/2017 16:34,11/1/2017,11/28/2017 16:34,11/28/2018 0:00,11/28/2018,(null),(null),(null),1118349,FALSE,24000,210.0368208,XXX,JPY,1,1,0,11/1/2017,11/28/2017 16:34,0,11/1/2017,11/28/2017 16:34,11/1/2017,11/28/2017 16:34,1,11/1/2017,11/28/2017 16:34,1,11/1/2017,11/28/2017 16:34,pro,pro,(null),JP,desktop,onsite,fts,fts,878593802.2,xxx,11/28/2018 8:18,11/28/2018 8:18,11/28/2019 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,893
64792167,XXX,plus monthly,plus monthly,plus,month,1,2/2/2017 18:38,2/1/2017,2/2/2017 18:38,3/2/2017 0:00,3/2/2017,(null),(null),(null),708407,FALSE,10.95,8.197644184,XXX,CAD,1,1,0,2/1/2017,2/2/2017 18:38,0,2/1/2017,2/2/2017 18:38,2/1/2017,2/2/2017 18:38,1,2/1/2017,2/2/2017 18:38,1,2/1/2017,2/2/2017 18:38,plus monthly,plus monthly,(null),CA,desktop,onsite,fts,fts,pl255353710.1978159350,xxx,3/2/2017 3:37,3/2/2017 3:37,4/2/2017 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,222
65539949,XXX,plus yearly,plus yearly,plus,year,1,8/17/2017 10:08,8/1/2017,8/17/2017 10:08,8/17/2018 0:00,8/17/2018,(null),(null),(null),1044761,FALSE,84,84,XXX,USD,1,1,0,8/1/2017,8/17/2017 10:08,0,8/1/2017,8/17/2017 10:08,8/1/2017,8/17/2017 10:08,1,8/1/2017,8/17/2017 10:08,1,8/1/2017,8/17/2017 10:08,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,468821292.9,xxx,8/17/2018 8:30,8/17/2018 8:30,8/17/2019 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
66463515,XXX,plus yearly,plus yearly,plus,year,1,3/31/2018 16:18,3/1/2018,3/31/2018 16:18,3/31/2019 0:00,3/31/2019,(null),(null),(null),1174150,FALSE,71.4,71.4,XXX,USD,1,1,0,3/1/2018,3/31/2018 16:18,0,3/1/2018,3/31/2018 16:18,3/1/2018,3/31/2018 16:18,1,3/1/2018,3/31/2018 16:18,1,3/1/2018,3/31/2018 16:18,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl3787228.166845650,xxx,3/31/2019 7:12,3/31/2019 7:12,4/1/2019 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
67963983,XXX,plus monthly,plus monthly,plus,month,1,3/18/2019 2:02,3/1/2019,3/18/2019 2:02,4/18/2019 0:00,4/18/2019,(null),(null),(null),1023991,FALSE,12,12,XXX,USD,1,1,0,3/1/2019,3/18/2019 2:02,0,3/1/2019,3/18/2019 2:02,3/1/2019,3/18/2019 2:02,1,3/1/2019,3/18/2019 2:02,1,3/1/2019,3/18/2019 2:02,plus monthly,plus monthly,(null),US,desktop,onsite,fts,fts,pl1442924658.1724198547,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,222
7385490,XXX,pro,pro,pro,year,1,2/5/2018 22:27,2/1/2018,2/5/2018 22:27,2/5/2019 0:00,2/5/2019,(null),(null),(null),1118349,FALSE,240,240,XXX,USD,1,1,0,2/1/2018,2/5/2018 22:27,0,2/1/2018,2/5/2018 22:27,2/1/2018,2/5/2018 22:27,1,2/1/2018,2/5/2018 22:27,1,2/1/2018,2/5/2018 22:27,pro,pro,(null),US,desktop,onsite,fts,fts,pl738453073.167323577,xxx,2/5/2019 16:56,2/5/2019 16:56,2/5/2020 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),entrance,893
66706835,XXX,plus yearly,plus yearly,plus,year,1,5/28/2018 14:47,5/1/2018,5/28/2018 14:47,5/28/2019 0:00,5/28/2019,(null),(null),(null),1174150,FALSE,63,63,XXX,USD,1,1,0,5/1/2018,5/28/2018 14:47,0,5/1/2018,5/28/2018 14:47,5/1/2018,5/28/2018 14:47,1,5/1/2018,5/28/2018 14:47,1,5/1/2018,5/28/2018 14:47,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl2034737863.1561499616,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),other,397
65084705,XXX,plus yearly,plus yearly,plus,year,1,4/18/2017 8:13,4/1/2017,4/18/2017 8:13,4/18/2018 0:00,4/18/2018,(null),(null),(null),708406,FALSE,69.95,51.20203054,XXX,CAD,1,1,0,4/1/2017,4/18/2017 8:13,0,4/1/2017,4/18/2017 8:13,4/1/2017,4/18/2017 8:13,1,4/1/2017,4/18/2017 8:13,1,4/1/2017,4/18/2017 8:13,plus yearly,plus yearly,(null),CA,desktop,onsite,fts,fts,406291555.2,xxx,4/18/2018 7:27,4/18/2018 7:27,4/18/2019 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
66463418,XXX,plus yearly,plus yearly,plus,year,1,3/31/2018 13:57,3/1/2018,3/31/2018 13:57,3/31/2019 0:00,3/31/2019,(null),(null),(null),1174150,FALSE,71.4,71.4,XXX,USD,1,1,0,3/1/2018,3/31/2018 13:57,0,3/1/2018,3/31/2018 13:57,3/1/2018,3/31/2018 13:57,1,3/1/2018,3/31/2018 13:57,1,3/1/2018,3/31/2018 13:57,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,490878079.7,xxx,3/31/2019 7:13,3/31/2019 7:13,3/31/2020 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
66480232,XXX,plus yearly,plus yearly,plus,year,1,4/5/2018 0:35,4/1/2018,4/5/2018 0:35,4/5/2019 0:00,4/5/2019,(null),(null),(null),1174150,FALSE,71.4,71.4,XXX,USD,1,1,0,4/1/2018,4/5/2018 0:35,0,4/1/2018,4/5/2018 0:35,4/1/2018,4/5/2018 0:35,1,4/1/2018,4/5/2018 0:35,1,4/1/2018,4/5/2018 0:35,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl782157400.687049724,xxx,4/5/2019 13:24,4/5/2019 13:24,4/5/2020 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
65584423,XXX,plus yearly,plus yearly,plus,year,1,8/30/2017 5:16,8/1/2017,8/30/2017 5:16,8/30/2018 0:00,8/30/2018,(null),(null),(null),708406,FALSE,49.95,57.77380017,XXX,EUR,1,1,0,8/1/2017,8/30/2017 5:16,0,8/1/2017,8/30/2017 5:16,8/1/2017,8/30/2017 5:16,1,8/1/2017,8/30/2017 5:16,1,8/1/2017,8/30/2017 5:16,plus yearly,plus yearly,(null),FR,desktop,onsite,fts,fts,819146220.1,xxx,8/30/2018 6:12,8/30/2018 6:12,8/30/2019 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
7453742,XXX,pro,pro,pro,year,1,4/26/2018 7:09,4/1/2018,4/26/2018 7:09,4/26/2019 0:00,4/26/2019,(null),(null),(null),1174155,FALSE,189,229.0659045,XXX,EUR,1,1,0,4/1/2018,4/26/2018 7:09,0,4/1/2018,4/26/2018 7:09,4/1/2018,4/26/2018 7:09,1,4/1/2018,4/26/2018 7:09,1,4/1/2018,4/26/2018 7:09,pro,pro,(null),ES,desktop,onsite,fts,fts,pl143983524.1742749738,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),entrance,893
64917170,XXX,plus yearly,plus yearly,plus,year,1,3/5/2017 12:53,3/1/2017,3/5/2017 12:53,3/5/2018 0:00,3/5/2018,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,3/1/2017,3/5/2017 12:53,0,3/1/2017,3/5/2017 12:53,3/1/2017,3/5/2017 12:53,1,3/1/2017,3/5/2017 12:53,1,3/1/2017,3/5/2017 12:53,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,1305512970,xxx,3/5/2018 7:14,3/5/2018 7:14,3/5/2019 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),entrance,397
64777971,XXX,plus yearly,plus yearly,plus,year,1,1/30/2017 7:36,1/1/2017,1/30/2017 7:36,1/30/2018 0:00,1/30/2018,(null),(null),(null),708406,FALSE,49.95,52.32746546,XXX,EUR,1,1,0,1/1/2017,1/30/2017 7:36,0,1/1/2017,1/30/2017 7:36,1/1/2017,1/30/2017 7:36,1,1/1/2017,1/30/2017 7:36,1,1/1/2017,1/30/2017 7:36,plus yearly,plus yearly,(null),IT,desktop,onsite,fts,fts,977726101.1,xxx,1/30/2018 6:56,1/30/2018 6:56,1/30/2019 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
65440277,XXX,plus yearly,plus yearly,plus,year,1,7/21/2017 12:19,7/1/2017,7/21/2017 12:19,7/21/2018 0:00,7/21/2018,(null),(null),(null),708406,FALSE,49.95,64.01964073,XXX,GBP,1,1,0,7/1/2017,7/21/2017 12:19,0,7/1/2017,7/21/2017 12:19,7/1/2017,7/21/2017 12:19,1,7/1/2017,7/21/2017 12:19,1,7/1/2017,7/21/2017 12:19,plus yearly,plus yearly,(null),GB,desktop,onsite,fts,fts,1428429156,xxx,7/21/2018 8:08,7/21/2018 8:08,7/21/2019 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),clip,397
65579066,XXX,plus yearly,plus yearly,plus,year,1,8/28/2017 18:10,8/1/2017,8/28/2017 18:10,2/22/2018 14:41,8/28/2018,(null),(null),(null),1044761,FALSE,84,84,XXX,USD,1,1,0,8/1/2017,8/28/2017 18:10,0,8/1/2017,8/28/2017 18:10,8/1/2017,8/28/2017 18:10,1,8/1/2017,8/28/2017 18:10,1,8/1/2017,8/28/2017 18:10,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,1268962362,xxx,2/22/2018 14:41,2/22/2018 14:41,2/22/2019 0:00,pro,pro,1,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
66952380,XXX,plus monthly,plus monthly,plus,month,1,7/27/2018 20:41,7/1/2018,7/27/2018 20:41,8/27/2018 0:00,8/27/2018,(null),(null),(null),1023991,FALSE,12,12,XXX,USD,1,1,0,7/1/2018,7/27/2018 20:41,0,7/1/2018,7/27/2018 20:41,7/1/2018,7/27/2018 20:41,1,7/1/2018,7/27/2018 20:41,1,7/1/2018,7/27/2018 20:41,plus monthly,plus monthly,(null),US,desktop,onsite,fts,fts,pl2047766919.572210828,xxx,8/27/2018 3:24,8/27/2018 3:24,9/27/2018 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,222
64694265,XXX,plus monthly,plus monthly,plus,month,1,1/7/2017 16:14,1/1/2017,1/7/2017 16:14,2/7/2017 0:00,2/7/2017,(null),(null),(null),946875,FALSE,12,12,XXX,USD,1,1,0,1/1/2017,1/7/2017 16:14,0,1/1/2017,1/7/2017 16:14,1/1/2017,1/7/2017 16:14,1,1/1/2017,1/7/2017 16:14,1,1/1/2017,1/7/2017 16:14,plus monthly,plus monthly,(null),US,desktop,onsite,fts,fts,pl205616124.1802254614,xxx,2/13/2017 8:45,2/13/2017 8:45,3/7/2017 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),entrance,222
7401828,XXX,pro,pro,pro,year,1,2/24/2018 19:04,2/1/2018,2/24/2018 19:04,2/24/2019 0:00,2/24/2019,(null),(null),(null),1118349,FALSE,240,240,XXX,USD,1,1,0,2/1/2018,2/24/2018 19:04,0,2/1/2018,2/24/2018 19:04,2/1/2018,2/24/2018 19:04,1,2/1/2018,2/24/2018 19:04,1,2/1/2018,2/24/2018 19:04,pro,pro,(null),US,desktop,onsite,fts,fts,734696795.2,xxx,2/24/2019 7:11,2/24/2019 7:11,2/24/2020 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,893
64857962,XXX,plus yearly,plus yearly,plus,year,1,2/19/2017 19:52,2/1/2017,2/19/2017 19:52,2/19/2018 0:00,2/19/2018,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,2/1/2017,2/19/2017 19:52,0,2/1/2017,2/19/2017 19:52,2/1/2017,2/19/2017 19:52,1,2/1/2017,2/19/2017 19:52,1,2/1/2017,2/19/2017 19:52,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl530093198.706442809,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
66151259,XXX,plus yearly,plus yearly,plus,year,1,1/20/2018 16:53,1/1/2018,1/20/2018 16:53,1/20/2019 0:00,1/20/2019,(null),(null),(null),1118350,FALSE,84,84,XXX,USD,1,1,0,1/1/2018,1/20/2018 16:53,0,1/1/2018,1/20/2018 16:53,1/1/2018,1/20/2018 16:53,1,1/1/2018,1/20/2018 16:53,1,1/1/2018,1/20/2018 16:53,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl1589742226.1897128622,xxx,1/20/2019 4:53,1/20/2019 4:53,1/20/2020 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
67587371,XXX,plus yearly,plus yearly,plus,year,1,12/26/2018 9:03,12/1/2018,12/26/2018 9:03,12/26/2019 0:00,12/26/2019,(null),(null),(null),1174150,FALSE,84,84,XXX,USD,1,1,0,12/1/2018,12/26/2018 9:03,0,12/1/2018,12/26/2018 9:03,12/1/2018,12/26/2018 9:03,1,12/1/2018,12/26/2018 9:03,1,12/1/2018,12/26/2018 9:03,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,2048048579,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),upgrade,397
65180963,XXX,plus yearly,plus yearly,plus,year,1,5/12/2017 23:20,5/1/2017,5/12/2017 23:20,5/12/2018 0:00,5/12/2018,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,5/1/2017,5/12/2017 23:20,0,5/1/2017,5/12/2017 23:20,5/1/2017,5/12/2017 23:20,1,5/1/2017,5/12/2017 23:20,1,5/1/2017,5/12/2017 23:20,plus yearly,plus yearly,(null),US,mobile,onsite,fts,fts,1112397250,xxx,5/12/2018 7:11,5/12/2018 7:11,5/12/2019 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),other,397
65266872,XXX,plus yearly,plus yearly,plus,year,1,6/4/2017 19:19,6/1/2017,6/4/2017 19:19,6/4/2018 0:00,6/4/2018,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,6/1/2017,6/4/2017 19:19,0,6/1/2017,6/4/2017 19:19,6/1/2017,6/4/2017 19:19,1,6/1/2017,6/4/2017 19:19,1,6/1/2017,6/4/2017 19:19,plus yearly,plus yearly,(null),FR,desktop,onsite,fts,fts,2147297834,xxx,6/4/2018 7:36,6/4/2018 7:36,6/4/2019 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),lihp,397
6347351,XXX,pro,pro,pro,year,1,1/19/2016 16:40,1/1/2016,1/19/2016 16:40,1/19/2017 0:00,1/19/2017,(null),(null),(null),708420,FALSE,199,199,XXX,USD,1,1,0,1/1/2016,1/19/2016 16:40,0,1/1/2016,1/19/2016 16:40,1/1/2016,1/19/2016 16:40,1,1/1/2016,1/19/2016 16:40,1,1/1/2016,1/19/2016 16:40,pro,pro,(null),AR,desktop,onsite,fts,fts,237537432.9,xxx,1/19/2017 4:42,1/19/2017 4:42,1/19/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
63499041,XXX,plus yearly,plus yearly,plus,year,1,6/13/2016 21:20,6/1/2016,6/13/2016 21:20,6/13/2017 0:00,6/13/2017,(null),(null),(null),708406,FALSE,49.95,54.91789673,XXX,EUR,1,1,0,6/1/2016,6/13/2016 21:20,0,6/1/2016,6/13/2016 21:20,6/1/2016,6/13/2016 21:20,1,6/1/2016,6/13/2016 21:20,1,6/1/2016,6/13/2016 21:20,plus yearly,plus yearly,(null),GR,desktop,onsite,fts,fts,pl537593636.674987382,xxx,6/22/2017 22:50,6/22/2017 22:50,6/22/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
60466090,XXX,plus yearly,plus yearly,plus,year,1,1/19/2016 16:43,1/1/2016,1/19/2016 16:43,1/19/2017 0:00,1/19/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,1/1/2016,1/19/2016 16:43,0,1/1/2016,1/19/2016 16:43,1/1/2016,1/19/2016 16:43,1,1/1/2016,1/19/2016 16:43,1,1/1/2016,1/19/2016 16:43,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,2105307424,xxx,1/19/2017 4:42,1/19/2017 4:42,1/19/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63740849,XXX,plus monthly,plus monthly,plus,month,1,7/16/2016 16:11,7/1/2016,7/16/2016 16:11,8/16/2016 0:00,8/16/2016,(null),(null),(null),708407,FALSE,9.95,9.95,XXX,USD,1,1,0,7/1/2016,7/16/2016 16:11,0,7/1/2016,7/16/2016 16:11,7/1/2016,7/16/2016 16:11,1,7/1/2016,7/16/2016 16:11,1,7/1/2016,7/16/2016 16:11,plus monthly,plus monthly,(null),US,desktop,onsite,fts,fts,pl500762947.301367099,xxx,8/27/2016 5:48,8/27/2016 5:48,9/16/2016 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
60466092,XXX,plus yearly,plus yearly,plus,year,1,1/19/2016 16:47,1/1/2016,1/19/2016 16:47,1/19/2017 0:00,1/19/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,1/1/2016,1/19/2016 16:47,0,1/1/2016,1/19/2016 16:47,1/1/2016,1/19/2016 16:47,1,1/1/2016,1/19/2016 16:47,1,1/1/2016,1/19/2016 16:47,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl1604347039.1136255482,xxx,1/27/2017 0:16,1/27/2017 0:16,1/27/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
6347358,XXX,pro,pro,pro,year,1,1/19/2016 16:51,1/1/2016,1/19/2016 16:51,1/19/2017 0:00,1/19/2017,(null),(null),(null),708420,FALSE,199,199,XXX,USD,1,1,0,1/1/2016,1/19/2016 16:51,0,1/1/2016,1/19/2016 16:51,1/1/2016,1/19/2016 16:51,1,1/1/2016,1/19/2016 16:51,1,1/1/2016,1/19/2016 16:51,pro,pro,(null),US,desktop,onsite,fts,fts,1007227191,xxx,1/19/2017 4:42,1/19/2017 4:42,2/6/2017 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
6347357,XXX,pro,pro,pro,year,1,1/19/2016 16:50,1/1/2016,1/19/2016 16:50,1/19/2017 0:00,1/19/2017,(null),(null),(null),708420,FALSE,199,199,XXX,USD,1,1,0,1/1/2016,1/19/2016 16:50,0,1/1/2016,1/19/2016 16:50,1/1/2016,1/19/2016 16:50,1,1/1/2016,1/19/2016 16:50,1,1/1/2016,1/19/2016 16:50,pro,pro,(null),US,desktop,onsite,fts,fts,924954645.1,xxx,1/19/2017 4:42,1/19/2017 4:42,1/19/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
6347359,XXX,pro,pro,pro,year,1,1/19/2016 16:51,1/1/2016,1/19/2016 16:51,1/19/2017 0:00,1/19/2017,(null),(null),(null),708420,FALSE,159,169.7831333,XXX,EUR,1,1,0,1/1/2016,1/19/2016 16:51,0,1/1/2016,1/19/2016 16:51,1/1/2016,1/19/2016 16:51,1,1/1/2016,1/19/2016 16:51,1,1/1/2016,1/19/2016 16:51,pro,pro,(null),IT,desktop,onsite,fts,fts,pl1248050897.673713402,xxx,1/19/2017 4:42,1/19/2017 4:42,1/19/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
